transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0001.7b	20.128681375629764	0.48552061354821585	0.40197264883830647	1.2078448992770068	0.22710692731551207	0.999784205248708
B0001.7c.1	0.0					
B0001.8a	21.812506883688158	0.1325871309065527	0.39408705674038175	0.33644122190467923	0.7365381687212087	0.999784205248708
B0001.8b.1	11.58549744372498	0.04748728521784129	0.5223401116546799	0.09091257622817837	0.9275620571919001	0.999784205248708
B0001.8c.1	0.0					
B0001.8d.1	0.31608394069076934	1.776478147916339	4.326640377970017	0.41059066451689497	0.6813727102041314	
B0001.8d.2	1.4932569563670972	1.7666402314718688	1.5796991242031428	1.1183396916568056	0.2634219409656887	
B0001.9	0.0					
B0019.1.1	4.146951824636858	0.07119695395766319	0.8523924983099893	0.08352602128576105	0.9334332876867242	0.999784205248708
B0019.2	19.22058376947342	0.3128972365720153	0.40778748584904734	0.7673046560527411	0.4429004007883496	0.999784205248708
B0019.4	0.0					
B0024.1	30.929157339282934	-2.518375450910178	0.6666996066031913	-3.777376536550252	0.00015848902786481827	0.006713311359408273
B0024.10	41.786071685362856	0.05703571000721052	0.293742206093173	0.19416927095971762	0.8460433431649899	0.999784205248708
B0024.11	50.06708513520643	-0.23054222011068629	0.2588476347091687	-0.8906483552369125	0.3731178490644641	0.999784205248708
B0024.12.1	9.43898805647722	0.11287490183872997	0.5867584469648793	0.19237030574096897	0.8474521505681492	0.999784205248708
B0024.13.1	41.7196119576361	0.03101971199472305	0.28711796359499503	0.10803821400209936	0.913965379213122	0.999784205248708
B0024.14a.1	0.6636183499237495	-0.033353603919241886	2.227027747074815	-0.014976734781617162	0.9880507412564485	
B0024.14b.1	3.154906988411239	0.11666449543172078	0.9623405352810874	0.12122995047449037	0.9035089020138383	
B0024.14c	0.0					
B0024.14d.1	0.0					
B0024.14e	0.0					
B0024.14f.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
B0024.15	0.0					
B0024.16	0.0					
B0024.17	0.0					
B0024.18	0.0					
B0024.2.1	4.356609082134512	-0.9628796764108484	0.9498692702976312	-1.0136970491835582	0.3107273325414259	0.999784205248708
B0024.3.1	0.6600914242482966	-0.024673624984484024	2.22807204468294	-0.01107397987572486	0.9911644230198164	
B0024.4.1	4.345538099908957	2.4550573975699566	1.2654603095066972	1.9400508883024465	0.052373505713581854	0.5794776187724963
B0024.6a.1	0.0					
B0024.6b.1	0.0					
B0024.8a.1	0.0					
B0024.8b.1	0.0					
B0024.8c.1	0.0					
B0024.8d.1	0.0					
B0024.9a	113.17706954888837	0.21601151561714396	0.1964424357769377	1.0996173752519907	0.271498868245621	0.999784205248708
B0024.9b.1	0.0					
B0025.1a	16.708195767775383	0.16165547478603773	0.4303797298004232	0.3756112651053548	0.7072059146957925	0.999784205248708
B0025.1b	2.148939980565143	-0.2550263113886386	1.182357287881	-0.21569310224804575	0.8292269782780609	
B0025.1c.1	0.0					
B0025.2.1	72.93529827685732	0.24278396832952517	0.24542360152402137	0.9892445829247687	0.3225434903770833	0.999784205248708
B0025.2.2	0.0					
B0025.4.1	78.43265054543393	-0.06522922310501134	0.23704632971235726	-0.27517499715841803	0.783181795105677	0.999784205248708
B0025.5.1	18.30579822678104	-3.353836028321222	0.6321906227465092	-5.305102460632379	1.1260972603391098e-07	1.1413800088722834e-05
B0025.6	0.16236999060497712	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
B0025.7	0.0					
B0025.8	0.0					
B0034.1.1	2.5032589550399704	-0.6289364716903941	1.1000593782831871	-0.571729566700251	0.5675052004887484	
B0034.10	0.0					
B0034.11	0.0					
B0034.12	0.0					
B0034.13	0.0					
B0034.14	0.0					
B0034.15	0.0					
B0034.16	0.0					
B0034.17	0.5112147397382761	2.4582631848167704	4.279722541213539	0.5743977935821316	0.5656986456635313	
B0034.2.1	0.8332017712960947	-0.6935218686416659	3.0367258268987336	-0.22837816390883317	0.8193522636092299	
B0034.3a	5.633460454939402	-0.0392430426460489	0.7393739788843267	-0.053076039685984656	0.957671322098211	0.999784205248708
B0034.3b.1	1.4840916705317333	0.2759409607002498	1.3967025572413325	0.19756601666518658	0.8433846254462978	
B0034.3c.1	9.137869549539303	-0.1948707303426409	0.5901637501347171	-0.33019772952533527	0.7412505622970607	0.999784205248708
B0034.4.1	0.0					
B0034.5.1	0.15804197034538467	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
B0034.6	0.0					
B0034.6b	0.0					
B0034.7.1	0.8259883405287266	0.5482832529678318	1.8916315201498877	0.28984675246074737	0.7719334790403414	
B0034.8	0.0					
B0034.9	0.0					
B0035.10.1	14.608080705368225	-0.5738486659580636	0.47535766336807805	-1.2071934675295688	0.22735764561478344	0.999784205248708
