transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0205.1b.1	9.46921969874515	0.2912384929436892	0.645853926023412	0.45093554627262866	0.6520360033399981	0.9998330398666289
B0205.2a.1	0.0					
B0205.2b.1	0.0					
B0205.3	127.57398002077525	0.024865824234212745	0.20436368331609123	0.12167437888537436	0.9031569051339172	0.9998330398666289
B0205.4.1	0.0					
B0205.5.1	10.59955766492135	-1.7813745789452546	0.8963472659840557	-1.9873710185187778	0.04688129687068847	0.6263845980191238
B0205.6	41.01637108464558	-0.1014463709899651	0.2844719681235557	-0.35661289110181693	0.7213816255105092	0.9998330398666289
B0205.7.1	183.94914858856518	-0.10515097114406095	0.17546584177885788	-0.5992674703979378	0.5489945365286157	0.9998330398666289
B0205.8	94.83936940935479	0.11518813692291151	0.21400245368000215	0.538256150535322	0.5904002196151313	0.9998330398666289
B0205.9	44.78630540257658	0.6101480892533572	0.27694072001157943	2.203172177886465	0.02758261547624084	0.43263051627176613
B0207.1.1	0.3201586846401294	-1.7216836843617696	4.261356413909278	-0.40402245602881487	0.6861962060560065	
B0207.10.1	0.6275695952525542	0.04299364376074722	2.254367774108607	0.01907126434937938	0.984784254987256	
B0207.11.1	1.1067387336720387	-3.5130068263933163	2.5550005205069	-1.3749534679923872	0.1691458712280095	
B0207.12a.1	0.0					
B0207.12a.2	0.1519400431784278	-0.8039144740439337	4.427644232612845	-0.18156708890983478	0.8559224787313018	
B0207.12b	0.47209872781855716	-2.2851338108774004	3.1081654920932973	-0.7352033914186471	0.46221563389928355	
B0207.12c	0.0					
B0207.13	0.0					
B0207.14	0.0					
B0207.15	0.0					
B0207.16	0.0					
B0207.2.1	0.7795096384309819	-0.5128728877683637	1.903286051179699	-0.26946705538585425	0.7875702908721737	
B0207.2.2	0.0					
B0207.3.1	0.0					
B0207.4.1	0.8414423890402287	-0.37775535055884407	2.1159293925859344	-0.1785292797966094	0.8583073285902212	
B0207.4.2	82.36694343030496	0.13938013519677575	0.22185875596706475	0.6282381535460648	0.5298479397585963	0.9998330398666289
B0207.5a.1	0.0					
B0207.5b.1	0.0					
B0207.6	35.65364130811559	0.1168107133934449	0.30928283260248135	0.37768249989995645	0.7056664696286483	0.9998330398666289
